Region,Date,Cases,Recoveries,Deaths,Retail_&_Recreation,Grocery_&_Pharmacy,Parks,Transit_stations,Workplaces,Residential,Vaccinated,Fully_Vaccinated,Revaccinated,Population
55,1/22/2021,35527,32201,1039,-19,-15,-41,-7,-12,4,4252,0,0,1900675
55,1/23/2021,35746,32432,1046,-25,-23,-45,-15,-10,5,4252,0,0,1900532
55,1/24/2021,35964,32660,1052,-45,-38,-67,-33,-21,7,4252,0,0,1900390
55,1/25/2021,36163,32871,1059,-24,-19,-30,-10,-15,6,5923,1738,0,1900247
55,1/26/2021,36321,33081,1064,-17,-12,-19,-3,-10,3,5923,1738,0,1900104
55,1/27/2021,36484,33279,1069,-12,-10,2,-2,-12,2,5923,1738,0,1899961
55,1/28/2021,36650,33474,1072,-11,-9,-8,-3,-11,2,5923,1738,0,1899818
55,1/29/2021,36887,33704,1075,-11,-7,-18,2,-11,2,5923,1738,0,1899675
55,1/30/2021,37070,33895,1079,-12,-10,6,0,-8,2,5923,1738,0,1899533
55,1/31/2021,37247,34057,1084,-15,-10,4,-2,-10,1,5923,1738,0,1899390
55,2/1/2021,37421,34215,1088,-15,-13,-10,-7,-11,3,5923,1738,0,1899247
55,2/2/2021,37590,34380,1092,-17,-12,-16,-9,-10,4,5923,1738,0,1899104
55,2/3/2021,37753,34551,1096,-16,-12,-7,-4,-11,3,5923,1738,0,1898961
55,2/4/2021,37914,34720,1101,-15,-13,-18,-5,-12,2,11193,1738,0,1898818
55,2/5/2021,38076,34891,1105,-14,-8,-20,1,-12,3,11193,1738,0,1898675
55,2/6/2021,38244,35060,1111,-14,-10,11,3,-10,2,11193,1738,0,1898533
55,2/7/2021,38409,35222,1118,-24,-18,-45,-11,-14,2,11193,1738,0,1898390
55,2/8/2021,38573,35315,1123,-17,-14,-18,-5,-12,3,11193,1738,0,1898247
55,2/9/2021,38735,35421,1127,-20,-15,-32,-11,-11,4,11193,1738,0,1898104
55,2/10/2021,38860,35541,1131,-19,-16,-41,-12,-13,4,14000,1738,0,1897961
55,2/11/2021,39006,35680,1136,-20,-17,-41,-14,-15,5,14000,1738,0,1897818
55,2/12/2021,39185,35817,1142,-14,-10,-40,-5,-14,5,14000,1738,0,1897676
55,2/13/2021,39343,35951,1146,-9,-7,-25,-2,-9,3,14000,1738,0,1897533
55,2/14/2021,39482,36053,1151,-1,0,19,11,-8,0,14000,1738,0,1897390
55,2/15/2021,39613,36152,1156,-8,-5,0,1,-10,3,14000,1738,0,1897247
55,2/16/2021,39686,36236,1160,-8,-3,-6,1,-10,3,14000,1738,0,1897104
55,2/17/2021,39799,36365,1166,-11,-8,-29,-3,-10,3,28131,7543,0,1896961
55,2/18/2021,39895,36478,1169,-10,-9,-28,-1,-10,2,28131,7543,0,1896818
55,2/19/2021,40003,36589,1174,-14,-9,-33,3,-10,4,28131,7543,0,1896676
55,2/20/2021,40122,36711,1180,-10,-7,-21,13,76,-6,28131,7543,0,1896533
55,2/21/2021,40218,36813,1180,-5,-1,-38,3,-6,-1,28131,7543,0,1896390
55,2/22/2021,40319,36910,1180,1,-2,-30,-17,-57,13,28131,7543,0,1896247
55,2/23/2021,40411,36994,1184,-17,-18,-48,-33,-69,19,28131,7543,0,1896104
55,2/24/2021,40539,37091,1190,-25,-21,-26,-3,-11,5,28131,7543,0,1895961
55,2/25/2021,40640,37196,1197,-15,-13,-30,4,-9,3,35978,10351,0,1895819
55,2/26/2021,40737,37297,1203,-12,-8,-36,11,-9,3,35978,10351,0,1895676
55,2/27/2021,40831,37402,1213,-12,-9,-35,-2,-4,4,35978,10351,0,1895533
55,2/28/2021,40941,37506,1218,-11,-6,-36,2,-7,2,35978,10351,0,1895390
55,3/1/2021,41044,37605,1222,-9,-6,-12,7,-7,3,35978,10351,0,1895247
55,3/2/2021,41143,37720,1223,-8,-4,-15,5,-6,3,35978,10351,0,1895104
55,3/3/2021,41244,37839,1225,-8,-4,-23,4,-8,2,35978,10351,0,1894962
55,3/4/2021,41331,37960,1227,-2,1,-15,8,-7,1,35978,10351,0,1894819
55,3/5/2021,41422,38083,1232,-4,0,-28,13,-7,2,35978,10351,0,1894676
55,3/6/2021,41519,38202,1236,-4,2,-12,11,-4,1,35978,10351,0,1894533
55,3/7/2021,41613,38317,1239,4,12,-19,15,-4,-2,35978,10351,0,1894390
55,3/8/2021,41701,38428,1243,-2,-3,-14,-13,-72,15,46506,22890,0,1894247
55,3/9/2021,41785,38546,1246,-17,-11,-19,-2,-9,3,46506,22890,0,1894104
55,3/10/2021,41855,38638,1251,-14,-9,-19,5,-8,2,46506,22890,0,1893962
55,3/11/2021,41935,38732,1255,-11,-7,-17,5,-7,2,46506,22890,0,1893819
55,3/12/2021,42017,38821,1258,-11,-3,-31,6,-8,3,47683,25762,0,1893676
55,3/13/2021,42106,38912,1263,-9,-4,-20,3,-2,2,47683,25762,0,1893533
55,3/14/2021,42193,38993,1267,-13,-5,-8,4,-9,1,47683,25762,0,1893390
55,3/15/2021,42278,39065,1270,-10,-5,-8,4,-7,3,52515,31633,0,1893247
55,3/16/2021,42362,39142,1274,-8,-1,-11,3,-6,2,52515,31633,0,1893105
55,3/17/2021,42467,39223,1277,-10,-4,-17,3,-7,2,52515,31633,0,1892962
55,3/18/2021,42569,39301,1280,-6,-2,-10,5,-6,1,52515,31633,0,1892819
55,3/19/2021,42673,39385,1284,-5,0,-21,10,-8,2,52515,31633,0,1892676
55,3/20/2021,42772,39473,1284,-7,-2,-13,11,-4,1,52515,31633,0,1892533
55,3/21/2021,42868,39558,1284,-9,-1,-20,9,-8,0,52515,31633,0,1892390
55,3/22/2021,42963,39639,1284,-6,-3,-3,6,-14,3,60607,37000,0,1892247
55,3/23/2021,43060,39731,1289,-7,-3,-5,5,-13,3,60607,37000,0,1892105
55,3/24/2021,43169,39827,1293,-9,-5,-18,2,-14,3,60607,37000,0,1891962
55,3/25/2021,43262,39933,1293,-5,-2,-14,5,-15,2,65000,41520,0,1891819
55,3/26/2021,43318,40044,1299,-4,2,-19,11,-15,2,65274,43368,0,1891676
55,3/27/2021,43395,40148,1304,-6,-2,-7,8,-10,1,65274,43368,0,1891533
55,3/28/2021,43482,40249,1307,-9,-2,-12,10,-7,0,65274,43368,0,1891390
55,3/29/2021,43584,40333,1309,-13,-8,-22,4,-13,4,67298,44611,0,1891248
55,3/30/2021,43683,40427,1313,-8,-3,-5,4,-11,3,70075,45269,0,1891105
55,3/31/2021,43776,40523,1316,-8,-1,-14,5,-12,3,72804,46028,0,1890962
55,4/1/2021,43863,40624,1316,-8,-1,-15,7,-6,1,75671,46931,0,1890819
55,4/2/2021,43948,40728,1319,-10,0,-26,10,-7,2,79296,48062,0,1890676
55,4/3/2021,44023,40830,1319,-6,2,7,12,-3,1,82011,49853,0,1890533
55,4/4/2021,44101,40916,1324,-10,0,-7,10,-9,1,82011,49853,0,1890391
55,4/5/2021,44166,40993,1329,-10,-3,-4,7,-6,2,82689,50328,0,1890248
55,4/6/2021,44212,41074,1335,-8,-1,4,8,-5,2,83351,51816,0,1890105
55,4/7/2021,44270,41158,1337,-7,-1,2,9,-7,2,86775,53393,0,1889962
55,4/8/2021,44332,41243,1338,-5,-2,-3,8,-6,1,91028,54843,0,1889819
55,4/9/2021,44403,41330,1341,-6,3,-24,10,-7,2,95131,56251,0,1889676
55,4/10/2021,44472,41421,1343,1,9,37,21,-3,0,99953,57754,0,1889533
55,4/11/2021,44536,41515,1344,1,11,51,24,-7,-2,103506,58056,0,1889391
55,4/12/2021,44593,41604,1345,-2,6,30,12,-6,1,105400,58113,0,1889248
55,4/13/2021,44646,41696,1345,0,10,42,14,-4,1,108808,59150,0,1889105
55,4/14/2021,44712,41791,1348,0,7,31,14,-6,0,114716,60289,0,1888962
55,4/15/2021,44781,41888,1350,8,12,87,21,-6,-2,117800,61469,0,1888819
55,4/16/2021,44848,41988,1353,4,13,22,22,-6,-1,121686,63026,0,1888676
55,4/17/2021,44917,42091,1355,2,11,45,23,-2,-2,125836,64494,0,1888534
55,4/18/2021,44984,42197,1357,-7,6,-15,12,-7,-1,125836,64494,0,1888391
55,4/19/2021,45049,42299,1357,-7,1,-8,5,-4,2,128948,65059,0,1888248
55,4/20/2021,45112,42398,1362,-2,7,3,8,-4,1,132165,66976,0,1888105
55,4/21/2021,45180,42494,1368,-3,3,0,9,-6,1,136101,69175,0,1887962
55,4/22/2021,45246,42588,1370,2,6,26,13,-5,-1,140262,71816,0,1887819
55,4/23/2021,45315,42678,1371,1,9,23,22,-5,-1,143710,74227,0,1887676
55,4/24/2021,45380,42764,1372,-2,7,72,27,5,-3,143710,74227,0,1887534
55,4/25/2021,45443,42858,1374,-3,11,61,26,-8,-4,143710,74227,0,1887391
55,4/26/2021,45505,42949,1376,-1,6,48,16,-4,0,148564,77182,0,1887248
55,4/27/2021,45566,43036,1379,-4,4,6,9,-4,1,151070,80251,0,1887105
55,4/28/2021,45620,43121,1382,1,9,37,17,-5,-1,154003,82959,0,1886962
55,4/29/2021,45682,43200,1384,5,11,42,22,-5,-2,157357,86718,0,1886819
55,4/30/2021,45737,43275,1386,8,23,29,34,-6,-3,160775,91287,0,1886677
55,5/1/2021,45783,43344,1386,-9,12,25,12,-30,-1,163103,95444,0,1886534
55,5/2/2021,45831,43405,1387,-18,-5,81,19,-15,-7,163103,95444,0,1886391
55,5/3/2021,45882,43458,1388,-12,-7,-7,-15,-64,11,163103,95444,0,1886248
55,5/4/2021,45935,43514,1389,3,10,109,12,-35,3,165068,100428,0,1886105
55,5/5/2021,45984,43558,1391,0,8,84,12,-36,1,166691,106052,0,1885962
55,5/6/2021,46034,43606,1393,5,10,104,15,-37,0,169254,111170,0,1885820
55,5/7/2021,46082,43661,1394,-1,12,58,17,-37,2,171467,116092,0,1885677
55,5/8/2021,46133,43720,1396,-9,4,112,24,-22,-7,173493,119784,0,1885534
55,5/9/2021,46187,43778,1397,-8,3,187,35,-18,-9,174389,121477,0,1885391
55,5/10/2021,46239,43827,1397,-3,8,87,3,-64,7,174849,122257,0,1885248
55,5/11/2021,46289,43881,1399,-3,8,81,25,-7,-2,175336,123288,0,1885105
55,5/12/2021,46351,43937,1401,0,9,49,24,-5,-2,176949,127710,0,1884962
55,5/13/2021,46414,43996,1404,3,10,38,21,-8,-2,179949,132444,0,1884820
55,5/14/2021,46473,44058,1406,7,20,70,36,-5,-4,181181,136327,0,1884677
55,5/15/2021,46534,44123,1406,0,14,128,40,-1,-8,183528,139460,0,1884534
55,5/16/2021,46593,44190,1413,-1,17,111,43,-5,-10,184078,140736,0,1884391
55,5/17/2021,46650,44252,1415,9,20,114,31,-2,-3,184500,141376,0,1884248
55,5/18/2021,46705,44317,1416,6,16,77,26,-2,-3,187001,144369,0,1884105
55,5/19/2021,46769,44384,1418,4,12,44,22,-4,-3,189393,147818,0,1883963
55,5/20/2021,46830,44454,1418,12,17,63,17,-4,-3,192013,151353,0,1883820
55,5/21/2021,46893,44526,1422,7,20,60,29,-4,-4,194294,154305,0,1883677
55,5/22/2021,46952,44600,1424,1,15,140,36,1,-9,196713,156822,0,1883534
55,5/23/2021,47009,44676,1425,-1,16,102,39,-3,-11,197838,158359,0,1883391
55,5/24/2021,47067,44748,1426,10,21,110,25,-9,-3,198238,158752,0,1883248
55,5/25/2021,47123,44816,1427,8,21,102,24,-9,-2,200291,159838,0,1883105
55,5/26/2021,47188,44876,1429,5,15,61,20,-9,-2,203192,161653,0,1882963
55,5/27/2021,47254,44937,1430,10,15,40,22,-10,-3,205299,163724,0,1882820
55,5/28/2021,47318,44998,1432,10,20,60,32,-11,-4,207760,166127,0,1882677
55,5/29/2021,47378,45056,1434,-1,12,128,35,-5,-8,210005,168027,0,1882534
55,5/30/2021,47437,45107,1435,-1,15,120,36,-1,-11,210796,168707,0,1882391
55,5/31/2021,47496,45169,1435,10,18,99,25,-9,-2,210796,168707,0,1882248
55,6/1/2021,47557,45229,1436,12,19,97,23,-10,-1,213022,170182,0,1882106
55,6/2/2021,47629,45284,1438,7,14,85,23,-11,-2,214845,171453,0,1881963
55,6/3/2021,47698,45346,1439,9,13,79,24,-11,-3,216782,173384,0,1881820
55,6/4/2021,47765,45406,1440,-3,8,-18,14,-13,1,218800,175463,0,1881677
55,6/5/2021,47831,45464,1442,-2,11,100,29,-7,-5,221269,178008,0,1881534
55,6/6/2021,47895,45524,1443,-4,11,110,35,-3,-10,222017,178472,0,1881391
55,6/7/2021,47960,45582,1444,11,18,128,26,-11,-3,222300,178740,0,1881249
55,6/8/2021,48027,45647,1446,7,15,74,20,-11,-2,223924,180419,0,1881106
55,6/9/2021,48103,45720,1448,6,14,68,21,-13,-2,227416,183261,0,1880963
55,6/10/2021,48178,45791,1449,12,16,80,24,-12,-3,229720,185610,0,1880820
55,6/11/2021,48251,45860,1450,9,21,44,32,-15,-3,231885,188135,0,1880677
55,6/12/2021,48324,45929,1452,-5,9,100,26,-23,-7,234479,191221,0,1880534
55,6/13/2021,48399,45999,1453,-6,8,95,34,-6,-11,235071,191693,0,1880391
55,6/14/2021,48475,46070,1456,7,15,162,12,-56,3,235280,191972,0,1880249
55,6/15/2021,48554,46144,1458,10,19,103,26,-14,-3,235598,192500,0,1880106
55,6/16/2021,48639,46221,1459,9,18,85,25,-16,-4,237356,192500,0,1879963
55,6/17/2021,48732,46298,1460,8,14,84,23,-17,-3,240964,192500,0,1879820
55,6/18/2021,48829,46378,1460,1,12,20,21,-19,-2,240964,192500,0,1879677
55,6/19/2021,48932,46461,1462,-7,6,36,19,-11,-4,246531,202948,0,1879534
55,6/20/2021,49044,46548,1470,-12,2,-5,14,-8,-5,247478,203548,0,1879392
55,6/21/2021,49163,46657,1472,1,9,14,7,-19,2,247478,203548,0,1879249
55,6/22/2021,49291,46763,1473,7,14,70,17,-16,0,248760,204582,0,1879106
55,6/23/2021,49430,46895,1476,1,7,12,10,-19,1,253366,207106,0,1878963
55,6/24/2021,49581,47042,1482,8,10,55,17,-18,-1,256159,208435,0,1878820
55,6/25/2021,49745,47199,1485,4,13,26,23,-19,-1,261080,210456,0,1878677
55,6/26/2021,49924,47358,1489,-4,6,97,27,-10,-7,267573,213210,0,1878534
55,6/27/2021,50119,47544,1494,-7,8,97,33,-4,-10,269569,214023,0,1878392
55,6/28/2021,50329,47746,1498,9,17,106,23,-18,-2,269569,214023,0,1878249
55,6/29/2021,50550,47955,1499,6,14,99,21,-18,-3,275567,216148,0,1878106
55,6/30/2021,50786,48176,1502,3,11,75,19,-20,-5,282004,218750,0,1877963
55,7/1/2021,51039,48395,1504,7,13,91,25,-22,-4,292741,221319,0,1877820
55,7/2/2021,51307,48644,1507,-2,15,53,27,-24,-4,296290,223593,0,1877677
55,7/3/2021,51588,48841,1511,-16,2,76,24,-21,-8,300865,224953,0,1877535
55,7/4/2021,51876,49043,1514,-16,4,58,27,-10,-11,304222,226008,0,1877392
55,7/5/2021,52173,49243,1520,3,14,88,19,-23,-1,305327,226269,0,1877249
55,7/6/2021,52479,49447,1525,1,11,42,11,-23,1,308314,227335,0,1877106
55,7/7/2021,52786,49651,1525,4,11,73,20,-24,-2,315114,228924,0,1876963
55,7/8/2021,53097,49859,1534,6,12,97,19,-28,-3,323826,232777,0,1876820
55,7/9/2021,53420,50063,1534,1,15,60,25,-25,-3,331392,235365,0,1876678
55,7/10/2021,53747,50266,1543,-13,3,93,25,-19,-8,339726,237960,0,1876535
55,7/11/2021,54077,50466,1546,-14,4,80,30,-9,-11,342864,239223,0,1876392
55,7/12/2021,54410,50671,1550,2,12,68,16,-25,-1,345178,239918,0,1876249
55,7/13/2021,54742,50879,1555,1,11,35,13,-25,1,352708,243006,0,1876106
55,7/14/2021,55076,51082,1561,-2,8,-11,6,-27,2,358545,245958,0,1875963
55,7/15/2021,55412,51288,1564,2,11,6,10,-27,2,367129,250417,0,1875820
55,7/16/2021,55751,51497,1572,-2,12,-14,16,-28,2,375519,255097,0,1875678
55,7/17/2021,56095,51700,1578,-6,8,76,27,-18,-5,382379,259735,0,1875535
55,7/18/2021,56443,51902,1585,-9,9,78,34,-5,-9,384920,262144,0,1875392
55,7/19/2021,56795,52109,1593,4,16,104,20,-26,-1,386136,262921,0,1875249
55,7/20/2021,57150,52322,1596,3,14,96,20,-26,-2,390499,266401,0,1875106
55,7/21/2021,57511,52538,1599,0,12,76,17,-27,-2,395225,271569,0,1874963
55,7/22/2021,57876,52753,1603,2,11,94,17,-27,-3,403661,278330,0,1874821
55,7/23/2021,58242,52996,1607,-4,12,56,21,-29,-3,409963,284286,0,1874678
55,7/24/2021,58610,53242,1613,-19,-2,78,19,-23,-8,416703,289436,0,1874535
55,7/25/2021,58980,53481,1623,-16,3,62,26,-10,-11,420851,292370,0,1874392
55,7/26/2021,59351,53736,1635,2,12,65,14,-26,0,422660,293483,0,1874249
55,7/27/2021,59724,53997,1640,1,12,68,15,-25,0,427000,296944,0,1874106
55,7/28/2021,60099,54263,1643,-3,6,28,10,-27,0,436229,303860,0,1873963
55,7/29/2021,60476,54502,1649,5,12,75,16,-25,-1,445963,310422,0,1873821
55,7/30/2021,60855,54581,1652,0,13,49,21,-26,-1,453576,317054,0,1873678
55,7/31/2021,61237,54662,1655,-11,4,79,23,-19,-5,456059,324404,0,1873535
55,8/1/2021,61623,54760,1663,-13,6,76,31,-6,-9,459416,327408,0,1873392
55,8/2/2021,62010,54894,1673,7,18,97,21,-26,-1,461292,329132,0,1873249
55,8/3/2021,62395,55035,1679,3,14,50,15,-26,0,466109,335702,0,1873106
55,8/4/2021,62781,55194,1684,2,12,58,15,-27,0,468954,339918,0,1872964
55,8/5/2021,63169,55337,1688,5,13,92,17,-27,-2,476503,349521,0,1872821
55,8/6/2021,63554,55488,1694,1,14,74,23,-28,-2,482040,357357,0,1872678
55,8/7/2021,63943,55630,1701,-9,3,121,24,-21,-6,488684,362776,0,1872535
55,8/8/2021,64334,55767,1710,-18,-1,-11,9,-12,-4,491702,365812,0,1872392
55,8/9/2021,64722,55949,1722,1,8,39,11,-27,3,493403,367831,0,1872249
55,8/10/2021,65109,56140,1726,5,17,50,15,-26,2,499109,373163,0,1872107
55,8/11/2021,65498,56326,1732,-4,6,-16,5,-28,3,504728,380713,0,1871964
55,8/12/2021,65885,56516,1737,3,13,18,12,-27,2,511749,389836,0,1871821
55,8/13/2021,66275,56710,1748,2,16,37,24,-28,0,517626,398170,0,1871678
55,8/14/2021,66668,56900,1757,-7,8,76,29,-20,-5,522807,405357,0,1871535
55,8/15/2021,67057,57098,1769,-7,11,95,37,-6,-9,525116,408704,0,1871392
55,8/16/2021,67444,57293,1779,6,20,106,25,-25,-1,526225,410378,0,1871249
55,8/17/2021,67829,57490,1790,4,17,105,22,-26,-1,530190,417554,0,1871107
55,8/18/2021,68216,57691,1800,0,11,71,19,-26,-1,535260,425090,0,1870964
55,8/19/2021,68607,57895,1808,3,12,98,19,-26,-2,539603,432640,0,1870821
55,8/20/2021,69001,58102,1817,0,15,61,24,-27,-2,543644,439238,0,1870678
55,8/21/2021,69391,58315,1826,-11,5,99,25,-21,-7,547813,445652,0,1870535
55,8/22/2021,69780,58514,1832,-14,6,73,27,-9,-9,549955,448132,0,1870392
55,8/23/2021,70167,58745,1843,3,15,100,19,-24,0,550708,449152,0,1870250
55,8/24/2021,70558,58989,1853,1,14,100,18,-25,0,554585,453509,0,1870107
55,8/25/2021,70947,59226,1862,0,12,78,17,-26,-1,558736,457903,0,1869964
55,8/26/2021,71332,59454,1867,4,14,109,21,-25,-2,563096,462580,0,1869821
55,8/27/2021,71715,59703,1875,1,16,77,26,-26,-2,566676,467682,0,1869678
55,8/28/2021,72104,59924,1881,-9,6,19,21,-20,-3,570655,473502,0,1869535
55,8/29/2021,72495,60103,1891,-7,13,-12,19,-9,-3,571421,474953,0,1869392
55,8/30/2021,72885,60269,1906,12,21,62,27,-22,1,571814,475603,0,1869250
55,8/31/2021,73274,60427,1912,13,26,43,25,-22,2,571814,475603,0,1869107
55,9/1/2021,73661,60601,1923,16,20,67,27,-26,1,571814,475603,0,1868964
55,9/2/2021,74046,60787,1931,7,16,59,28,-23,-1,579930,487896,0,1868821
55,9/3/2021,74430,60984,1937,2,18,44,33,-23,-2,582471,492047,0,1868678
55,9/4/2021,74813,61186,1949,-9,5,80,31,-18,-5,584796,495983,0,1868535
55,9/5/2021,75194,61373,1961,-8,11,83,32,-7,-8,585838,497184,0,1868393
55,9/6/2021,75574,61566,1975,3,16,82,27,-22,-1,586274,497723,0,1868250
55,9/7/2021,75952,61767,1982,0,13,45,22,-21,0,586274,497723,0,1868107
55,9/8/2021,76328,61998,1990,-7,7,-11,11,-23,2,586274,504643,0,1867964
55,9/9/2021,76701,62242,1998,1,12,8,17,-21,1,593234,507458,0,1867821
55,9/10/2021,77073,62518,2006,-1,13,-9,25,-21,1,595711,510577,0,1867678
55,9/11/2021,77446,62834,2017,0,13,38,29,-14,-1,598165,513704,0,1867536
55,9/12/2021,77818,63103,2032,-3,10,1,24,-9,-1,598676,514336,0,1867393
55,9/13/2021,78189,63344,2044,2,14,30,22,-19,1,599008,514670,0,1867250
55,9/14/2021,78558,63605,2054,0,12,31,22,-20,1,601017,517247,0,1867107
55,9/15/2021,78928,63878,2063,2,10,69,26,-21,-2,601017,517247,0,1866964
55,9/16/2021,79299,64157,2074,5,13,61,26,-22,-2,604984,521740,0,1866821
55,9/17/2021,79669,64461,2082,1,14,10,29,-25,1,604984,521740,0,1866678
55,9/18/2021,80042,64760,2089,-5,5,23,26,-16,-2,608554,525652,0,1866536
55,9/19/2021,80414,65035,2102,-7,10,-18,19,-7,-2,608554,525652,0,1866393
55,9/20/2021,80790,65296,2117,-1,10,1,14,-19,3,609137,526340,0,1866250
55,9/21/2021,81165,65594,2124,-1,11,0,14,-15,3,610539,527604,0,1866107
55,9/22/2021,81541,65926,2128,-3,7,-7,14,-14,2,610539,527604,0,1865964
55,9/23/2021,81913,66267,2132,-1,8,4,17,-14,1,614031,530976,0,1865821
55,9/24/2021,82281,66626,2135,-2,10,-3,22,-15,1,614031,530976,0,1865679
55,9/25/2021,82648,66976,2135,-7,5,39,26,-7,-2,616230,532885,0,1865536
55,9/26/2021,83013,67321,2150,-8,9,15,23,-8,-3,617757,534389,0,1865393
55,9/27/2021,83377,67659,2155,-4,7,3,15,-11,2,617953,534498,0,1865250
55,9/28/2021,83739,68000,2158,-1,11,12,16,-11,2,619543,534913,0,1865107
55,9/29/2021,84102,68344,2162,-4,7,4,16,-12,1,621419,536198,0,1864964
55,9/30/2021,84464,68690,2165,4,10,16,18,-10,0,623073,537378,7595,1864821
55,10/1/2021,84829,68832,2174,-3,9,-20,21,-12,2,624252,538247,7595,1864679
55,10/2/2021,85196,68957,2184,-2,9,4,20,-6,1,626463,539402,7595,1864536
55,10/3/2021,85561,69025,2199,-8,8,-26,14,-11,0,626944,539572,7595,1864393
55,10/4/2021,85927,69087,2213,-2,10,-2,13,-10,3,627102,539648,7595,1864250
55,10/5/2021,86295,69222,2228,-1,10,-4,11,-11,4,628697,540578,7595,1864107
55,10/6/2021,86666,69337,2235,-2,8,11,16,-10,2,630033,541329,7595,1863964
55,10/7/2021,87041,69463,2238,1,7,24,18,-10,1,632206,542364,12784,1863822
55,10/8/2021,87420,69581,2254,1,12,29,29,-12,0,634741,543331,12784,1863679
55,10/9/2021,87804,69743,2268,-3,7,71,29,-6,-2,634741,543331,12784,1863536
55,10/10/2021,88189,69962,2280,-8,8,4,19,-10,-1,637678,544184,12784,1863393
55,10/11/2021,88571,70217,2286,-3,9,17,17,-7,2,637723,544221,12784,1863250
55,10/12/2021,88955,70335,2300,-5,8,-6,11,-8,4,639924,544998,12784,1863107
55,10/13/2021,89342,70454,2304,-2,10,16,18,-8,2,642131,545663,12784,1862965
55,10/14/2021,89731,70802,2310,2,12,38,21,-8,1,644683,546569,12784,1862822
55,10/15/2021,90123,71191,2314,3,15,29,28,-8,1,646699,547328,12784,1862679
55,10/16/2021,90518,71582,2324,2,14,65,33,-3,-1,646699,547328,12784,1862536
55,10/17/2021,90915,71962,2334,-1,14,54,30,-9,-2,651178,548555,12784,1862393
55,10/18/2021,91311,72113,2344,1,12,51,23,-7,2,651392,548627,12784,1862250
55,10/19/2021,91709,72497,2353,2,12,60,21,-6,2,653743,549372,12784,1862107
55,10/20/2021,92111,72648,2361,-2,10,28,19,-8,2,657565,550331,12784,1861965
55,10/21/2021,92515,73035,2371,-1,9,17,17,-7,2,662259,551399,12784,1861822
55,10/22/2021,92926,73384,2381,-6,7,-19,16,-8,3,666595,552479,12784,1861679
55,10/23/2021,93346,73732,2388,-5,7,4,18,-1,2,670921,553376,12784,1861536
55,10/24/2021,93773,74018,2396,-6,10,25,21,-9,0,670921,553376,12784,1861393
55,10/25/2021,94208,74170,2404,-2,9,33,18,-5,3,675508,554175,12784,1861250
55,10/26/2021,94652,74454,2414,-7,4,-11,7,-7,4,679189,554917,12784,1861108
55,10/27/2021,95111,74739,2423,-5,7,-9,12,-8,3,685875,556037,12784,1860965
55,10/28/2021,95588,75092,2433,1,9,4,14,-7,2,691334,557166,12784,1860822
55,10/29/2021,96079,75482,2442,2,12,-13,22,-9,2,700605,558474,12784,1860679
55,10/30/2021,96600,75874,2454,-8,8,-9,12,-18,3,708380,559817,12784,1860536
55,10/31/2021,97129,76272,2464,-12,7,-29,11,-9,1,715347,560789,12784,1860393
55,11/1/2021,97663,76419,2473,-8,5,-8,3,-30,8,716458,560905,12784,1860250
55,11/2/2021,98199,76812,2485,-9,4,-16,-4,-31,9,722957,562084,30585,1860108
55,11/3/2021,98751,77116,2496,-4,9,-24,0,-32,7,727000,562084,30585,1859965
55,11/4/2021,99318,77512,2505,-11,3,-22,-14,-62,15,740921,564960,30585,1859822
55,11/5/2021,99892,77817,2515,-20,-2,-24,-10,-61,16,746636,565712,30585,1859679
55,11/6/2021,100470,78120,2526,-25,-6,-9,-2,-25,6,751402,566373,30585,1859536
55,11/7/2021,101051,78530,2538,-24,-1,-11,8,-10,2,754645,566824,30585,1859393
55,11/8/2021,101635,78730,2550,-11,3,11,9,-9,4,756956,567015,30585,1859251
55,11/9/2021,102218,79187,2562,-11,4,6,8,-6,4,766761,568829,30585,1859108
55,11/10/2021,102802,79640,2573,-12,3,-11,10,-7,4,766761,568829,30585,1858965
55,11/11/2021,103388,80102,2583,-10,2,-11,11,-7,4,787123,575226,30585,1858822
55,11/12/2021,103977,80589,2594,-10,9,-19,17,-8,4,797395,578241,30585,1858679
55,11/13/2021,104564,81076,2604,-11,8,-11,15,-1,4,806824,581402,30585,1858536
55,11/14/2021,105152,81562,2616,-15,8,-11,14,-9,2,813134,583058,30585,1858394
55,11/15/2021,105738,81695,2627,-10,4,-4,11,-6,4,813134,583058,30585,1858251
55,11/16/2021,106327,82196,2638,-9,6,-10,8,-6,4,824926,587213,30585,1858108
55,11/17/2021,106919,82707,2649,-12,2,-22,7,-8,4,834277,591097,30585,1857965
55,11/18/2021,107513,83212,2661,-10,2,-21,6,-9,4,842374,595182,30585,1857822
55,11/19/2021,108106,83813,2673,-12,5,-31,10,-9,4,850000,600000,30585,1857679
55,11/20/2021,108701,84415,2687,-12,6,-15,10,-4,3,856953,606604,30585,1857536
55,11/21/2021,109293,84919,2701,-18,4,-30,6,-10,3,860284,609033,30585,1857394
55,11/22/2021,109883,85100,2716,-13,1,-9,9,-7,4,862293,610563,30585,1857251
55,11/23/2021,110472,85790,2730,-11,4,-4,8,-7,5,870110,616572,30585,1857108
55,11/24/2021,111059,86460,2745,-14,-1,-21,4,-9,5,877130,622589,30585,1856965
55,11/25/2021,111643,87140,2758,-12,0,-22,4,-10,5,884061,629588,30585,1856822
55,11/26/2021,112229,87829,2772,-13,3,-32,8,-11,5,891614,634816,30585,1856679
